bayesian_uncertainty_weight,k,avg_ndcg_at_k,std_ndcg_at_k,avg_precision_at_k,std_precision_at_k,avg_mrr_at_k,std_mrr_at_k,avg_relevant_hits_at_k,avg_strong_hits_at_k,avg_test_relevant,avg_test_strong_relevant,username,score_count,n_runs,clip_predictions
-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24,5.73,KSTTK,138,100,False
-4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24,5.73,KSTTK,138,100,False
-3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24,5.73,KSTTK,138,100,False
-2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24,5.73,KSTTK,138,100,False
20,10,0.09469941423734789,0.10773148371437341,0.10800000000000001,0.09916825819960456,0.25440873015873017,0.30727479267059077,1.08,0.57,27.24,5.73,KSTTK,138,100,False
18,10,0.0926250084316887,0.10512945067198769,0.10700000000000001,0.09666666666666668,0.24474206349206348,0.29722598904541087,1.07,0.57,27.24,5.73,KSTTK,138,100,False
17,10,0.08692667278066607,0.0975884291818715,0.10200000000000001,0.09098784467602183,0.23025396825396827,0.27817250247769465,1.02,0.54,27.24,5.73,KSTTK,138,100,False
5,10,0.08428099584306357,0.0787671385308519,0.106,0.08855746294030925,0.15536111111111112,0.13429750869127077,1.06,0.7,27.24,5.73,KSTTK,138,100,False
15,10,0.08327273348824704,0.09203007160380944,0.1,0.08989331499509896,0.21481349206349207,0.25692591987243585,1.0,0.54,27.24,5.73,KSTTK,138,100,False
6,10,0.08286827683347632,0.07703201799146422,0.10400000000000001,0.0839913415450989,0.15934126984126984,0.13820855866783197,1.04,0.68,27.24,5.73,KSTTK,138,100,False
13,10,0.08249744515991213,0.08807816802927239,0.1,0.08876253645985945,0.1947698412698413,0.21978074849555237,1.0,0.58,27.24,5.73,KSTTK,138,100,False
7,10,0.08237828545328667,0.07718865875532215,0.10400000000000001,0.0839913415450989,0.16175793650793652,0.14413044695996996,1.04,0.67,27.24,5.73,KSTTK,138,100,False
8,10,0.08227765357577475,0.07853848790179861,0.10300000000000001,0.08463230035055327,0.16326190476190475,0.15111804238633653,1.03,0.66,27.24,5.73,KSTTK,138,100,False
12,10,0.08214349419082075,0.08579059007545174,0.1,0.08761716542303612,0.19247619047619047,0.21540075276362217,1.0,0.59,27.24,5.73,KSTTK,138,100,False
10,10,0.08180265766555854,0.08145699088017994,0.10300000000000001,0.08814015468948797,0.16788888888888887,0.1584725611389019,1.03,0.63,27.24,5.73,KSTTK,138,100,False
9,10,0.0810182733363943,0.07978722088901094,0.10099999999999999,0.08586458683722453,0.1643611111111111,0.155862490723855,1.01,0.64,27.24,5.73,KSTTK,138,100,False
3,10,0.07324524718266104,0.07109021211282368,0.091,0.0792579218868258,0.14150396825396824,0.12209489242255248,0.91,0.62,27.24,5.73,KSTTK,138,100,False
0,10,0.04028228017815441,0.06773131478655312,0.03,0.046056618647183835,0.10278968253968253,0.21426082741219146,0.3,0.3,27.24,5.73,KSTTK,138,100,False
-1,10,0.028579465920619343,0.05064701334650393,0.026000000000000002,0.0440844002276808,0.05817460317460317,0.11843640863187617,0.26,0.26,27.24,5.73,KSTTK,138,100,False
-2,10,0.009140450144745082,0.026328588540798975,0.011000000000000001,0.03144660377352202,0.013884920634920634,0.04046453691561803,0.11,0.11,27.24,5.73,KSTTK,138,100,False
-3,10,0.003396577928754182,0.016776724816880202,0.004,0.019694638556693234,0.004428571428571428,0.022121550983926198,0.04,0.04,27.24,5.73,KSTTK,138,100,False
-4,10,0.0010235370494891941,0.01023537049489194,0.001,0.01,0.0016666666666666666,0.01666666666666667,0.01,0.01,27.24,5.73,KSTTK,138,100,False
-5,10,0.00090646680047143,0.0090646680047143,0.001,0.01,0.00125,0.0125,0.01,0.01,27.24,5.73,KSTTK,138,100,False
9,5,0.4525536435085457,0.20143733202474196,0.44,0.2127264093913242,0.6675,0.31660352905928674,2.2,2.2,15.44,15.44,DaiShi57,190,100,False
10,5,0.44869601148788996,0.20045960699815357,0.424,0.20553944790833856,0.6908333333333333,0.3235723629639498,2.12,2.12,15.44,15.44,DaiShi57,190,100,False
8,5,0.4468675067380639,0.19412512024795994,0.444,0.2061283311165374,0.6375,0.30712978315966644,2.22,2.22,15.44,15.44,DaiShi57,190,100,False
7,5,0.4428692019144283,0.19957343368781957,0.46,0.21555659689428777,0.5920000000000001,0.2985982966477585,2.3,2.3,15.44,15.44,DaiShi57,190,100,False
6,5,0.4321717229368362,0.1980940487259693,0.47,0.21904291355759026,0.5336666666666666,0.2818686642450296,2.35,2.35,15.44,15.44,DaiShi57,190,100,False
12,5,0.4256321420085208,0.20699037660989625,0.38799999999999996,0.19657676424853532,0.6983333333333333,0.32841062003768295,1.94,1.94,15.44,15.44,DaiShi57,190,100,False
5,5,0.41742963390269494,0.17113008054120993,0.478,0.1967308575262922,0.4843333333333333,0.25004848014783543,2.39,2.39,15.44,15.44,DaiShi57,190,100,False
13,5,0.4052787679903439,0.21526217663501518,0.366,0.20111808682583684,0.6831666666666666,0.3467218212405367,1.83,1.83,15.44,15.44,DaiShi57,190,100,False
15,5,0.3872882068493675,0.21735796544102945,0.33799999999999997,0.1963196733427756,0.6848333333333333,0.3661236796788059,1.69,1.69,15.44,15.44,DaiShi57,190,100,False
3,5,0.3837681489238042,0.1187156152846442,0.484,0.15355714890488809,0.37949999999999995,0.10819027072770768,2.42,2.42,15.44,15.44,DaiShi57,190,100,False
0,5,0.378837163570342,0.12054672156470482,0.486,0.15636011271575895,0.3545,0.10430828756728228,2.43,2.43,15.44,15.44,DaiShi57,190,100,False
17,5,0.37015109902542287,0.21484875482562715,0.314,0.18910741963660802,0.6838333333333334,0.38143987792492334,1.57,1.57,15.44,15.44,DaiShi57,190,100,False
18,5,0.3627088498588405,0.22192715010687047,0.30400000000000005,0.19587668765750757,0.6765000000000001,0.3919725863086709,1.52,1.52,15.44,15.44,DaiShi57,190,100,False
20,5,0.34820617662409425,0.2178043633928557,0.28600000000000003,0.18695864610532287,0.6706666666666666,0.3976722392580895,1.43,1.43,15.44,15.44,DaiShi57,190,100,False
-1,5,0.32216294918614347,0.13844568762394757,0.41,0.17837651700316892,0.3353333333333333,0.11740459268631012,2.05,2.05,15.44,15.44,DaiShi57,190,100,False
-2,5,0.23981239679052022,0.14231596321218615,0.306,0.17397317800933187,0.291,0.14308646817130324,1.53,1.53,15.44,15.44,DaiShi57,190,100,False
-3,5,0.13446003423030167,0.15632802216849923,0.172,0.19073488925678483,0.17366666666666666,0.17493272716902453,0.86,0.86,15.44,15.44,DaiShi57,190,100,False
-4,5,0.052360974038467234,0.1294394071025213,0.064,0.15276574791940023,0.06616666666666667,0.14805993796459108,0.32,0.32,15.44,15.44,DaiShi57,190,100,False
-5,5,0.02326310341724068,0.08029004454358672,0.026000000000000002,0.08832904506457774,0.037000000000000005,0.12253357953833764,0.13,0.13,15.44,15.44,DaiShi57,190,100,False
0,10,0.36748983594495244,0.11700089833617298,0.409,0.140054102100408,0.35692857142857143,0.09717080243435411,4.09,4.09,15.44,15.44,DaiShi57,190,100,False
3,10,0.36053040160472155,0.12400633976435084,0.395,0.1493250809408111,0.38075,0.10441767736739477,3.95,3.95,15.44,15.44,DaiShi57,190,100,False
5,10,0.3433539152156178,0.12959695066487206,0.33899999999999997,0.1384583225043084,0.4881230158730158,0.24349618372880238,3.39,3.39,15.44,15.44,DaiShi57,190,100,False
6,10,0.3370592529566171,0.13898653233907174,0.313,0.13828312341794358,0.5401230158730158,0.2707719034861685,3.13,3.13,15.44,15.44,DaiShi57,190,100,False
7,10,0.3355586331950891,0.13977987532648187,0.29600000000000004,0.13327271349235806,0.5980119047619048,0.287528298298831,2.96,2.96,15.44,15.44,DaiShi57,190,100,False
9,10,0.33387673556780945,0.15005555877998256,0.275,0.13734495390671023,0.6675,0.31660352905928674,2.75,2.75,15.44,15.44,DaiShi57,190,100,False
8,10,0.33347431536175753,0.1450271985219479,0.281,0.13461129974932276,0.6397222222222222,0.30283852189810595,2.81,2.81,15.44,15.44,DaiShi57,190,100,False
10,10,0.3311745791589826,0.14996245338945596,0.267,0.13637070688740197,0.6908333333333333,0.3235723629639498,2.67,2.67,15.44,15.44,DaiShi57,190,100,False
12,10,0.31461183772861,0.15161895057441852,0.247,0.12748935388311977,0.6983333333333333,0.32841062003768295,2.47,2.47,15.44,15.44,DaiShi57,190,100,False
-1,10,0.3083395003552788,0.11803905415417773,0.34299999999999997,0.13872070625337207,0.3403333333333333,0.1058920738919175,3.43,3.43,15.44,15.44,DaiShi57,190,100,False
13,10,0.30302985284448464,0.15052764895865106,0.23800000000000002,0.12208624207932073,0.6865000000000001,0.34083062695985755,2.38,2.38,15.44,15.44,DaiShi57,190,100,False
15,10,0.2852656173980901,0.15195247896669953,0.215,0.11838560518556093,0.6895119047619047,0.3579352159119583,2.15,2.15,15.44,15.44,DaiShi57,190,100,False
17,10,0.277687604930003,0.15318683827107427,0.20800000000000002,0.12033622929445675,0.6889285714285713,0.3729878370539242,2.08,2.08,15.44,15.44,DaiShi57,190,100,False
18,10,0.27419617157247983,0.15318017373167198,0.205,0.11923578203363165,0.6857619047619048,0.3770714913578251,2.05,2.05,15.44,15.44,DaiShi57,190,100,False
20,10,0.26540107917539246,0.15502819173557367,0.19699999999999998,0.11845384388576476,0.6793730158730159,0.3839266515855467,1.97,1.97,15.44,15.44,DaiShi57,190,100,False
-2,10,0.22034739688231741,0.12337557904073979,0.242,0.1364632632697248,0.2947896825396825,0.13682116725499718,2.42,2.42,15.44,15.44,DaiShi57,190,100,False
-3,10,0.1261797672285937,0.11209958178136925,0.14,0.11634153830577251,0.20305555555555554,0.15392647584645117,1.4,1.4,15.44,15.44,DaiShi57,190,100,False
-4,10,0.05654713043720192,0.09499884299801162,0.064,0.09694317819207186,0.09396031746031745,0.1457474609719025,0.64,0.64,15.44,15.44,DaiShi57,190,100,False
-5,10,0.0216794412356216,0.0603650008506434,0.022000000000000002,0.05787482137765048,0.04592857142857142,0.1250204614600635,0.22,0.22,15.44,15.44,DaiShi57,190,100,False
3,5,0.09888359102103009,0.11323691939078674,0.14400000000000002,0.14792845663640336,0.21066666666666667,0.21956134209035133,0.72,0.47,32.02,12.67,dareggon,145,100,False
5,5,0.0879619405006929,0.10716250824072152,0.128,0.14076271315281405,0.19983333333333334,0.239287839293329,0.64,0.41,32.02,12.67,dareggon,145,100,False
6,5,0.08342372763513146,0.11221549354614116,0.114,0.1310563145207341,0.20733333333333334,0.2738748024324388,0.57,0.36,32.02,12.67,dareggon,145,100,False
8,5,0.07833830890036181,0.11544280110950152,0.10200000000000001,0.1255130883754175,0.22083333333333333,0.3210652775650341,0.51,0.3,32.02,12.67,dareggon,145,100,False
7,5,0.07830282833880825,0.108447013827619,0.11,0.13142574813455418,0.2003333333333333,0.27378934614152917,0.55,0.33,32.02,12.67,dareggon,145,100,False
10,5,0.07599154481031006,0.11522262908544827,0.1,0.12552918289216958,0.21616666666666667,0.3214066219145927,0.5,0.29,32.02,12.67,dareggon,145,100,False
9,5,0.0757042282079602,0.11306519676075025,0.10200000000000001,0.12869194287761826,0.20916666666666667,0.31087991951018273,0.51,0.3,32.02,12.67,dareggon,145,100,False
12,5,0.06471771803394026,0.10283737515894747,0.094,0.12211933226615398,0.17783333333333332,0.2635450178451045,0.47,0.26,32.02,12.67,dareggon,145,100,False
13,5,0.061708611568595605,0.0979152879875771,0.094,0.12211933226615398,0.166,0.24664892101059394,0.47,0.26,32.02,12.67,dareggon,145,100,False
15,5,0.0551489388147926,0.09427735629517087,0.086,0.11808232019838676,0.152,0.2412704868222548,0.43,0.23,32.02,12.67,dareggon,145,100,False
17,5,0.054105501021562655,0.09347788998929317,0.086,0.11808232019838676,0.14633333333333332,0.23740530630396503,0.43,0.23,32.02,12.67,dareggon,145,100,False
18,5,0.046870942810696335,0.08851869549999672,0.07600000000000001,0.11644567814906642,0.13033333333333333,0.22534896246079072,0.38,0.19,32.02,12.67,dareggon,145,100,False
20,5,0.04574974545439714,0.08739326512794807,0.07600000000000001,0.11644567814906641,0.13083333333333333,0.225560469170742,0.38,0.18,32.02,12.67,dareggon,145,100,False
0,5,0.02308945950266036,0.052401829018883725,0.034,0.07550503361372737,0.03966666666666667,0.08988644788235235,0.17,0.16,32.02,12.67,dareggon,145,100,False
-1,5,0.016487772917999247,0.04494649513919192,0.024000000000000004,0.0653197264742181,0.0265,0.072632672059515,0.12,0.12,32.02,12.67,dareggon,145,100,False
-2,5,0.007154784768831675,0.031372562347941814,0.01,0.04380858271151807,0.012,0.05276209229966514,0.05,0.05,32.02,12.67,dareggon,145,100,False
-3,5,0.005694101270404611,0.02806564849419497,0.008,0.039389277113386474,0.0095,0.046976783434140974,0.04,0.04,32.02,12.67,dareggon,145,100,False
-4,5,0.004382050495281193,0.025042923116362928,0.006000000000000001,0.03428932159955306,0.0075,0.04286165199944133,0.03,0.03,32.02,12.67,dareggon,145,100,False
-5,5,0.002921366996854129,0.02055259012862047,0.004,0.028141058827257946,0.005,0.03517632353407243,0.02,0.02,32.02,12.67,dareggon,145,100,False
3,10,0.08109586244848271,0.07943867298472167,0.10800000000000001,0.09393743888483666,0.2297301587301587,0.2055203726522787,1.08,0.64,32.02,12.67,dareggon,145,100,False
5,10,0.07663032097987467,0.0730919361886216,0.10300000000000001,0.08581751840181855,0.22646031746031745,0.2232480494301074,1.03,0.61,32.02,12.67,dareggon,145,100,False
6,10,0.07311110031972672,0.07745872331000042,0.09700000000000002,0.08581751840181853,0.23276984126984124,0.2596229827050561,0.97,0.55,32.02,12.67,dareggon,145,100,False
7,10,0.0675218275673828,0.0737129985209479,0.091,0.08176709965419215,0.22456746031746033,0.26069677897245574,0.91,0.5,32.02,12.67,dareggon,145,100,False
8,10,0.06676829553223439,0.07903701400117631,0.086,0.08290191356493089,0.24245238095238095,0.30987521307552185,0.86,0.46,32.02,12.67,dareggon,145,100,False
10,10,0.0596022423062687,0.0785472429269851,0.07400000000000001,0.07865022940753949,0.23099603174603175,0.31413697025261095,0.74,0.39,32.02,12.67,dareggon,145,100,False
9,10,0.058698837162456004,0.07734469248652895,0.075,0.08087276451565165,0.22528571428571428,0.3033325612397419,0.75,0.38,32.02,12.67,dareggon,145,100,False
0,10,0.051291476459771446,0.0558904508510083,0.077,0.07895146188218008,0.09241666666666667,0.09091677139406366,0.77,0.63,32.02,12.67,dareggon,145,100,False
12,10,0.05085791420386418,0.06865109903440411,0.066,0.07278028371042322,0.19117460317460316,0.25754394789409146,0.66,0.35,32.02,12.67,dareggon,145,100,False
13,10,0.04831289558131209,0.06547229936437597,0.066,0.07278028371042322,0.1788015873015873,0.24102684649236034,0.66,0.34,32.02,12.67,dareggon,145,100,False
15,10,0.045664666572722785,0.06331897482219744,0.065,0.07159792333764037,0.16845238095238094,0.23464522867962498,0.65,0.33,32.02,12.67,dareggon,145,100,False
17,10,0.04346562252976227,0.06221762385423589,0.063,0.07057484028184606,0.16123412698412698,0.23171570432170507,0.63,0.31,32.02,12.67,dareggon,145,100,False
18,10,0.040428372242049135,0.058837976061421264,0.06,0.06963106238227915,0.15067460317460318,0.21885566120342845,0.6,0.29,32.02,12.67,dareggon,145,100,False
20,10,0.03951915518382816,0.05790234532192776,0.05800000000000001,0.0669388383586695,0.15009126984126986,0.2190889391840989,0.58,0.29,32.02,12.67,dareggon,145,100,False
-1,10,0.01838578214936268,0.03902415692442196,0.023000000000000003,0.04893822120745189,0.03673412698412699,0.0774492644823574,0.23,0.23,32.02,12.67,dareggon,145,100,False
-2,10,0.007669850215151302,0.02470281090757411,0.009000000000000001,0.02876234912646614,0.017952380952380952,0.0591841390665441,0.09,0.09,32.02,12.67,dareggon,145,100,False
-3,10,0.004521048908474992,0.019878342231793588,0.005,0.021904291355759036,0.011166666666666667,0.04952382686757384,0.05,0.05,32.02,12.67,dareggon,145,100,False
-4,10,0.003521842924261545,0.017573889232821355,0.004,0.01969463855669324,0.0085,0.04384027482771632,0.04,0.04,32.02,12.67,dareggon,145,100,False
-5,10,0.002714474509702872,0.015549090074381836,0.0030000000000000005,0.01714466079977653,0.006666666666666666,0.03870809344719135,0.03,0.03,32.02,12.67,dareggon,145,100,False
3,5,0.09372929022096974,0.11281722802979806,0.11600000000000002,0.13387767671733894,0.1991666666666667,0.2629088660152129,0.58,0.46,18.79,7.16,pensa89,92,100,False
5,5,0.08297437858586074,0.11332507548867349,0.1,0.11547005383792515,0.18983333333333335,0.2685841728629181,0.5,0.39,18.79,7.16,pensa89,92,100,False
6,5,0.08161891838150248,0.11264668936541404,0.098,0.11545255704960775,0.1905,0.270025718939676,0.49,0.38,18.79,7.16,pensa89,92,100,False
7,5,0.07697914100470231,0.1059367285216825,0.09600000000000002,0.10817120735671809,0.17816666666666667,0.2507306382837692,0.48,0.38,18.79,7.16,pensa89,92,100,False
0,5,0.07601134377255778,0.10974468664255413,0.114,0.1484056684370325,0.16566666666666666,0.23227054738588898,0.57,0.35,18.79,7.16,pensa89,92,100,False
9,5,0.06811540008260397,0.0993799049182615,0.094,0.11876468542900497,0.16666666666666663,0.24912867237319095,0.47,0.32,18.79,7.16,pensa89,92,100,False
8,5,0.06650704062852224,0.09668860634143199,0.09200000000000001,0.11162708479847556,0.16183333333333333,0.23569386781713123,0.46,0.31,18.79,7.16,pensa89,92,100,False
10,5,0.06483050342654936,0.09129898462940038,0.10200000000000001,0.1222516034473763,0.16149999999999998,0.22154815697402186,0.51,0.3,18.79,7.16,pensa89,92,100,False
15,5,0.06339643928814215,0.08739394440175427,0.10800000000000001,0.13156401829182215,0.1655,0.21846899941113773,0.54,0.28,18.79,7.16,pensa89,92,100,False
12,5,0.06330272196946586,0.09106337682483343,0.10400000000000001,0.13174815276722388,0.1605,0.22614783907401179,0.52,0.28,18.79,7.16,pensa89,92,100,False
13,5,0.06202355599185,0.08717243462378553,0.10600000000000001,0.12856629779725687,0.1628333333333333,0.21447159246171496,0.53,0.27,18.79,7.16,pensa89,92,100,False
17,5,0.06048889763168302,0.08530159937164551,0.10800000000000001,0.13156401829182215,0.16216666666666665,0.21551565547618828,0.54,0.26,18.79,7.16,pensa89,92,100,False
18,5,0.056555157642716326,0.08247873969013624,0.10400000000000001,0.13174815276722385,0.1565,0.21559427695533162,0.52,0.23,18.79,7.16,pensa89,92,100,False
20,5,0.055515585850836796,0.08594544782401439,0.10200000000000001,0.1348249894410446,0.15833333333333333,0.23055707678699794,0.51,0.21,18.79,7.16,pensa89,92,100,False
-1,5,0.047541155916053256,0.08883568978297403,0.08200000000000002,0.13953747550642828,0.11866666666666667,0.2013183261961062,0.41,0.2,18.79,7.16,pensa89,92,100,False
-2,5,0.029530986382389632,0.062177602705821435,0.062,0.11615037275406866,0.10433333333333333,0.18737689561443002,0.31,0.11,18.79,7.16,pensa89,92,100,False
-3,5,0.020481665519882793,0.046849072130012846,0.052000000000000005,0.10490977364412055,0.09699999999999999,0.18844838713237796,0.26,0.04,18.79,7.16,pensa89,92,100,False
-4,5,0.019980131178925192,0.04727793236591199,0.05,0.1039619199903542,0.09416666666666666,0.18752291292846374,0.25,0.04,18.79,7.16,pensa89,92,100,False
-5,5,0.011888736770148128,0.03130943595948707,0.032,0.07898344027949047,0.07083333333333333,0.1717960677340692,0.16,0.01,18.79,7.16,pensa89,92,100,False
3,10,0.09995260666471528,0.08722734848748753,0.10300000000000001,0.07713951678941898,0.23775396825396825,0.24046008396112575,1.03,0.79,18.79,7.16,pensa89,92,100,False
6,10,0.08932106614399922,0.08721886438262354,0.098,0.08162491202216554,0.2181031746031746,0.2551394375448635,0.98,0.66,18.79,7.16,pensa89,92,100,False
5,10,0.08717711475326033,0.09091812068004261,0.09300000000000001,0.07818005635787949,0.21754761904761902,0.25405154846508365,0.93,0.64,18.79,7.16,pensa89,92,100,False
7,10,0.08365879872283495,0.08593814999529245,0.094,0.08017657281452502,0.2061904761904762,0.23640059496944582,0.94,0.63,18.79,7.16,pensa89,92,100,False
0,10,0.07902012206260421,0.08778775580342074,0.096,0.09526146899322661,0.192515873015873,0.21907265534749634,0.96,0.57,18.79,7.16,pensa89,92,100,False
8,10,0.07886652457528193,0.08177554289481968,0.09,0.07587869106393282,0.19483333333333333,0.22037537938777965,0.9,0.6,18.79,7.16,pensa89,92,100,False
9,10,0.07648004082342164,0.0819213255860573,0.08900000000000001,0.07771353768420235,0.19768253968253968,0.2345290129797479,0.89,0.57,18.79,7.16,pensa89,92,100,False
10,10,0.07007386255409674,0.07335341221282043,0.08700000000000001,0.0786951668968895,0.18625396825396826,0.20963530364672786,0.87,0.5,18.79,7.16,pensa89,92,100,False
12,10,0.06780600539243377,0.07367915222513377,0.08700000000000001,0.08367203894378397,0.18543650793650795,0.21452290256698373,0.87,0.46,18.79,7.16,pensa89,92,100,False
13,10,0.0650488796154797,0.07186901678644031,0.085,0.08333333333333333,0.18317063492063493,0.2042913717793203,0.85,0.43,18.79,7.16,pensa89,92,100,False
15,10,0.06463677848813018,0.07103497583656725,0.085,0.08572330399888264,0.1845753968253968,0.2090167079388804,0.85,0.42,18.79,7.16,pensa89,92,100,False
18,10,0.06325026987528384,0.07030834504718653,0.08800000000000001,0.08678313851960606,0.18089285714285716,0.20398156819317673,0.88,0.41,18.79,7.16,pensa89,92,100,False
20,10,0.06235185503614135,0.07192330869452249,0.086,0.08530397222150723,0.1834484126984127,0.21894761503419632,0.86,0.39,18.79,7.16,pensa89,92,100,False
17,10,0.06138165115358486,0.06950336019131564,0.08200000000000002,0.0833393937190243,0.1798253968253968,0.20694841312152826,0.82,0.39,18.79,7.16,pensa89,92,100,False
-1,10,0.04911974353365519,0.0746230527029912,0.068,0.09087676192837121,0.13961904761904761,0.1951652530930464,0.68,0.31,18.79,7.16,pensa89,92,100,False
-2,10,0.03384004988004107,0.06235813102817206,0.052000000000000005,0.08816880045536163,0.11478968253968254,0.18492242279387647,0.52,0.21,18.79,7.16,pensa89,92,100,False
-3,10,0.020177703425572374,0.045349351174576925,0.033,0.0636515133481927,0.10061111111111112,0.1877028270716364,0.33,0.08,18.79,7.16,pensa89,92,100,False
-4,10,0.01672882119305705,0.037366694735932966,0.028000000000000004,0.05333333333333334,0.0975952380952381,0.18683922405587214,0.28,0.05,18.79,7.16,pensa89,92,100,False
-5,10,0.010870692394347625,0.028740855818031503,0.019000000000000003,0.04425591326123389,0.07308333333333333,0.17159733080498057,0.19,0.02,18.79,7.16,pensa89,92,100,False
5,5,0.03065300571401337,0.07121154922968334,0.034,0.07550503361372739,0.06433333333333334,0.16362579464558963,0.17,0.17,32.63,17.87,MarnikBe,163,100,False
3,5,0.029785016559867147,0.07156979233610969,0.032,0.07369058983549413,0.064,0.16677975960975666,0.16,0.16,32.63,17.87,MarnikBe,163,100,False
6,5,0.027880271440462887,0.06530438090591684,0.032,0.07369058983549413,0.0565,0.13725084558134645,0.16,0.16,32.63,17.87,MarnikBe,163,100,False
7,5,0.026270955218732177,0.06399645238332015,0.03,0.07177405625652734,0.0535,0.1353238415340848,0.15,0.15,32.63,17.87,MarnikBe,163,100,False
8,5,0.021904745119404257,0.05787596174730748,0.026000000000000002,0.06759953379792623,0.043166666666666666,0.11835230084624652,0.13,0.13,32.63,17.87,MarnikBe,163,100,False
0,5,0.021103106682087237,0.06940148509433745,0.02,0.06030226891555273,0.050166666666666665,0.18540299480484076,0.1,0.1,32.63,17.87,MarnikBe,163,100,False
9,5,0.016138162891381803,0.04952546853147382,0.02,0.06030226891555273,0.030666666666666665,0.09837969003761265,0.1,0.1,32.63,17.87,MarnikBe,163,100,False
10,5,0.012388984022305817,0.04290846425314308,0.016,0.05453198486885815,0.022666666666666665,0.0820103740939815,0.08,0.08,32.63,17.87,MarnikBe,163,100,False
-1,5,0.011695801026368078,0.049564379905152785,0.012000000000000002,0.047736651315188415,0.026166666666666668,0.12334777875181967,0.06,0.06,32.63,17.87,MarnikBe,163,100,False
12,5,0.004233417771977547,0.0242242293376603,0.006000000000000001,0.03428932159955305,0.006999999999999999,0.040214073620707926,0.03,0.03,32.63,17.87,MarnikBe,163,100,False
-2,5,0.0033916020527361606,0.033916020527361604,0.002,0.02,0.01,0.1,0.01,0.01,32.63,17.87,MarnikBe,163,100,False
13,5,0.002921366996854129,0.020552590128620474,0.004,0.02814105882725794,0.005,0.03517632353407242,0.02,0.02,32.63,17.87,MarnikBe,163,100,False
-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.63,17.87,MarnikBe,163,100,False
-4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.63,17.87,MarnikBe,163,100,False
-3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.63,17.87,MarnikBe,163,100,False
15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.63,17.87,MarnikBe,163,100,False
17,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.63,17.87,MarnikBe,163,100,False
18,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.63,17.87,MarnikBe,163,100,False
20,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.63,17.87,MarnikBe,163,100,False
5,10,0.025318772047885983,0.04900262581596506,0.025,0.04578165130223675,0.07237301587301587,0.16313416874086456,0.25,0.25,32.63,17.87,MarnikBe,163,100,False
3,10,0.025181215786472016,0.049263034934820156,0.025,0.045781651302236756,0.07396825396825396,0.16641997134440784,0.25,0.24,32.63,17.87,MarnikBe,163,100,False
6,10,0.023654035534716886,0.045711590086525464,0.024000000000000004,0.045215533220835116,0.06492857142857143,0.13735663622432437,0.24,0.24,32.63,17.87,MarnikBe,163,100,False
7,10,0.022738900747570047,0.045092398028518034,0.023000000000000003,0.044619604333847374,0.06273412698412698,0.13602917373761783,0.23,0.23,32.63,17.87,MarnikBe,163,100,False
0,10,0.02112673545573033,0.04793995958066406,0.021,0.040936018074033236,0.06527380952380953,0.18649463598660695,0.21,0.2,32.63,17.87,MarnikBe,163,100,False
8,10,0.02111460879569779,0.041716437731506004,0.023000000000000003,0.044619604333847374,0.05441269841269841,0.11982802673096757,0.23,0.23,32.63,17.87,MarnikBe,163,100,False
9,10,0.017673272902267376,0.03681971735834274,0.02,0.040201512610368494,0.04441269841269842,0.10306378528347701,0.2,0.2,32.63,17.87,MarnikBe,163,100,False
10,10,0.01574949894440586,0.033757557658891865,0.019000000000000003,0.03942772444036626,0.036825396825396824,0.08825726425686783,0.19,0.19,32.63,17.87,MarnikBe,163,100,False
-1,10,0.014111033797008876,0.03663244617549474,0.016,0.036845294917747066,0.03901984126984127,0.1268178607140828,0.16,0.15,32.63,17.87,MarnikBe,163,100,False
12,10,0.011819529778666573,0.027519374832447173,0.016,0.036845294917747066,0.023551587301587303,0.05762028696043631,0.16,0.16,32.63,17.87,MarnikBe,163,100,False
-2,10,0.009158950038479264,0.03143718217934234,0.011000000000000001,0.03450955072018601,0.021496031746031746,0.1055984639968276,0.11,0.11,32.63,17.87,MarnikBe,163,100,False
13,10,0.008988232767203794,0.024711758178296565,0.012000000000000002,0.032659863237109045,0.01823015873015873,0.05243002605986184,0.12,0.12,32.63,17.87,MarnikBe,163,100,False
15,10,0.006897602801804611,0.0208744636007769,0.01,0.030151134457776365,0.012373015873015874,0.03817162805569596,0.1,0.1,32.63,17.87,MarnikBe,163,100,False
-3,10,0.003510684246681534,0.01542462436813159,0.005,0.02190429135575903,0.006456349206349205,0.028777828086457572,0.05,0.05,32.63,17.87,MarnikBe,163,100,False
17,10,0.003286376820165079,0.01439909717035826,0.005,0.02190429135575903,0.005444444444444444,0.02387224382917494,0.05,0.05,32.63,17.87,MarnikBe,163,100,False
